ID,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a_cosv1,a_cosv2,a_cosv3,a_cosv4,a_cosv5,a_cosv6,a_cosv7,a_cosv8,a_cosv9,a_cosv10,a_cosv11,a_cosv12,a_cosv13,a_cosv14,a_cosv15,a_cosv16,a_cosv17,a_cosv18,a_cosv19,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,s1,s2,s3,s4,s5,a_sum_1,a_sum_2,a_sum_3,a_sum_4,b_sum_1,b_sum_2,b_sum_3,b_sum_4,b_sum_5,b_sum_6,c_sum_1,c_sum_2,c_sum_3,c_sum_4,c_sum_5,u_sum_1,u_sum_2,t_sum_1,t_sum_2,s_sum_1
81793096,Женщина,38,Город с численностью от 100 тысяч до 500 тысяч,Неоконченное высшее,10-15 лет,10-15 лет,"Продажи, закупки;",До 50 человек,Индивидуальный предприниматель,70,60 000 — 100 000,Нет,5,6,6,6,5,6,5,5,6,5,6,4,6,4,5,5,3,3,7,5,6,3,4,4,7,5,5,6,5,5,4,6,6,3,4,3,7,6,6,4,6,7,6,4,4,7,7,3,3,5,7,7,3,3,4,5,5,5,5,6,3,3,7,7,3,4,4,7,5,4,7,4,6,5,4,3,2,2,2,2,3,3,3,2,3,2,2,3,3,2,3,3,2,2,2,2,2,3,3,2,1,2,3,4,2,3,4,3,5,4,5,4,4,4,4,3,5,3,4,4,4,1,1,1,1,2,2,2,2,3,2,5,7,3,5,3,5,6,5,5,5,2,5,5,2,4,2,3,3,95,90,98,94,14,13,8,12,9,8,12,16,13,11,20,6,11,34,27,14
81793038,Мужчина,45,Москва,Среднее общее (11 классов),20 + лет,5-10 лет,Общественное питание;,До 500 человек,курьер,0,100 000 — 150 000,Да,6,6,5,7,6,5,4,6,7,7,1,7,4,4,4,5,1,2,5,4,2,1,6,4,7,6,4,4,6,6,4,2,7,6,2,3,5,1,2,4,4,1,2,1,1,4,1,5,1,4,1,1,1,5,1,2,1,5,4,4,1,1,2,1,4,1,1,1,1,3,7,1,1,1,1,1,2,2,3,1,2,2,3,4,3,4,2,3,2,3,3,2,3,2,1,1,1,1,4,2,1,1,2,2,2,2,4,4,3,2,2,3,1,4,3,3,3,3,2,1,3,4,5,5,5,4,4,5,5,5,5,6,7,2,5,4,6,4,7,4,5,6,2,5,2,5,5,7,4,86,64,63,41,11,16,7,13,4,8,8,13,6,10,12,23,24,34,29,23
81792913,Женщина,35,Москва,Высшее,10-15 лет,3-5 лет,Логистика;,До 500 человек,руководитель среднего звена,100,100 000 — 150 000,Нет,6,5,5,3,2,5,5,5,2,4,4,5,6,6,5,5,3,3,6,5,3,3,4,5,5,3,3,5,4,6,5,5,4,2,5,3,5,5,5,6,5,5,7,5,6,5,5,2,5,5,6,5,7,3,6,5,6,5,5,6,5,5,5,4,5,5,6,6,5,6,5,4,5,5,5,3,3,4,3,4,4,3,4,3,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,3,2,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,6,7,6,6,7,7,6,5,7,6,6,6,6,6,7,6,7,6,84,83,93,96,21,17,10,16,13,13,19,20,14,15,24,5,5,45,36,32
81792901,Женщина,48,Город с численностью жителей миллион и более человек,Неоконченное высшее,20 + лет,15-20 лет,Образование;,До 50 человек,Воспитатель,90,30 000 — 60 000,Затрудняюсь ответить,7,7,7,7,4,7,7,7,7,7,7,4,7,7,7,6,7,7,7,7,7,7,7,7,6,5,7,6,7,7,7,7,7,7,5,4,7,5,7,2,5,5,7,7,5,5,6,3,4,5,5,6,6,6,7,6,6,4,7,7,4,4,6,4,3,1,4,1,5,4,7,3,4,6,6,3,3,3,4,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,2,3,3,4,3,3,5,5,3,4,5,4,5,5,4,4,4,3,2,3,4,1,1,2,1,2,2,2,2,4,3,6,5,4,5,5,6,4,6,5,7,5,4,7,3,4,4,4,2,113,112,102,104,20,19,11,20,12,11,13,17,14,13,16,7,13,35,34,17
81792742,Женщина,28,Город с численностью от 500 тысяч до 950 тысяч,Среднее общее (11 классов),5-10 лет,5-10 лет,Образование;,До 50 человек,повар,16500,15 000 — 30 000,Да,5,4,4,5,6,4,5,4,5,6,3,4,3,4,4,3,4,5,5,3,5,5,4,3,3,5,4,4,5,5,5,5,4,3,3,3,2,5,3,5,3,4,4,4,5,5,4,5,5,4,4,4,4,5,4,3,3,5,4,1,3,2,2,1,5,1,3,4,5,4,5,3,5,3,5,3,2,3,2,3,3,2,2,4,3,3,1,1,2,2,2,2,1,2,1,2,1,4,4,4,3,2,3,3,2,1,3,3,3,3,2,1,2,4,3,4,2,3,4,2,3,4,3,4,3,4,3,4,2,5,4,5,3,4,2,1,2,2,7,5,7,4,3,5,4,4,6,4,5,74,68,75,81,16,14,4,9,8,13,9,12,5,11,14,18,18,19,31,23
81792613,Женщина,32,Город с численностью жителей миллион и более человек,Неоконченное высшее,10-15 лет,5-10 лет,Торговля;,До 500 человек,бухгалтер,100,30 000 — 60 000,Затрудняюсь ответить,7,7,6,7,6,5,5,4,5,5,3,3,5,2,4,4,1,4,5,5,4,2,5,4,4,4,7,6,5,5,3,4,4,5,6,6,4,4,5,3,4,5,4,2,7,5,2,3,4,7,1,4,4,6,3,5,4,4,4,5,1,3,4,3,5,1,1,1,4,4,7,2,1,4,4,3,3,3,3,3,4,3,3,2,4,3,1,2,2,3,3,3,3,2,3,3,1,1,1,1,1,1,3,2,3,3,3,4,3,4,2,4,5,3,2,2,4,5,2,4,4,3,3,3,2,3,2,2,2,3,2,3,6,4,4,3,5,5,4,5,5,4,3,4,2,4,3,3,1,86,71,79,75,19,15,5,14,8,4,11,14,11,7,19,14,11,30,25,13
81792598,Мужчина,43,Москва,Высшее,20 + лет,5-10 лет,Производство;,До 50 человек,ГД,100,200 000 — 400 000,Затрудняюсь ответить,7,7,7,7,7,5,4,4,6,6,1,4,1,1,3,3,2,2,6,4,7,4,6,2,5,7,7,6,7,7,6,6,6,7,3,2,5,5,4,2,5,3,3,5,3,5,2,2,1,6,2,5,5,2,2,7,3,2,3,3,3,1,4,2,7,1,3,7,6,3,7,5,1,4,3,1,1,4,3,2,4,4,4,4,4,4,4,3,4,3,3,4,3,3,1,3,1,3,1,1,3,1,5,5,5,5,5,5,5,5,3,2,4,5,4,4,5,4,2,3,5,1,1,1,1,1,1,1,1,3,1,6,6,3,4,7,7,7,1,4,4,4,6,4,4,4,4,7,1,80,74,93,70,15,20,11,16,8,6,20,20,9,13,19,5,7,40,23,20
81792516,Женщина,40,Город с численностью жителей миллион и более человек,Высшее,10-15 лет,5-10 лет,Торговля;,До 50 человек,директор,50,150 000 — 200 000,Затрудняюсь ответить,4,3,3,3,3,3,5,2,5,5,4,4,5,5,4,4,3,3,5,5,3,5,4,4,4,4,5,3,4,4,3,4,4,5,4,4,6,3,4,4,5,4,5,4,4,5,4,3,4,5,5,5,4,3,4,5,5,5,4,5,3,3,4,4,5,4,4,5,3,5,5,5,3,3,5,2,2,3,3,3,2,2,3,3,3,2,2,3,3,3,2,2,2,3,3,2,2,3,2,3,2,3,5,5,5,5,5,5,5,4,5,3,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,2,1,2,4,1,2,2,4,2,2,5,7,6,5,4,4,3,4,3,3,71,78,78,81,15,13,8,12,10,10,20,19,12,15,25,5,6,17,29,17
81792412,Женщина,27,Москва,Высшее,3-5 лет,1-3 года,Другое,До 500 человек,руководитель отдела,80,60 000 — 100 000,Да,7,7,7,7,2,7,7,6,7,7,7,4,7,6,7,7,2,3,7,7,7,7,6,5,7,4,6,7,7,6,7,5,5,5,5,2,7,7,4,2,6,5,7,6,7,7,7,4,7,7,5,5,6,7,7,7,4,2,6,6,4,3,6,4,6,6,5,1,6,3,7,6,6,7,3,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,2,4,2,3,2,3,4,5,4,4,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,2,2,2,2,1,2,3,1,3,2,3,7,5,4,6,5,7,4,5,6,4,4,5,5,5,5,6,4,104,106,95,118,19,20,11,19,13,10,17,20,14,15,22,9,11,37,28,25
81792340,Мужчина,52,Город с численностью от 50 тысяч до 100 тысяч,Среднее общее (11 классов),15-20 лет,0-1 года,Транспорт;,До 50 человек,водитель,50,30 000 — 60 000,Нет,3,3,3,5,5,3,3,3,5,5,3,3,3,3,3,3,5,5,3,3,5,5,3,3,3,5,5,3,3,3,3,3,5,5,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,2,2,2,3,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,3,4,4,4,4,4,4,2,2,4,4,2,2,4,4,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,5,2,62,69,65,61,13,12,6,12,7,9,16,12,10,10,16,10,10,28,25,16
81792284,Женщина,38,Город с численностью от 100 тысяч до 500 тысяч,Высшее,3-5 лет,5-10 лет,Торговля;,До 50 человек,руководитель,80,0 — 15 000,Нет,7,7,7,2,2,6,7,6,2,6,5,6,7,7,6,7,1,2,7,6,6,2,7,6,7,6,6,5,5,7,6,6,2,2,5,2,6,6,7,2,6,6,6,3,1,4,6,1,6,7,6,6,5,1,6,6,6,7,7,7,4,1,3,6,7,1,3,7,5,6,6,6,4,6,4,1,1,2,2,1,4,3,3,2,3,2,2,1,2,3,3,2,4,2,1,4,2,2,2,2,1,2,5,5,5,3,5,2,4,5,5,4,3,5,5,4,4,2,4,4,4,2,1,1,1,1,2,1,1,2,2,6,6,4,7,7,5,6,1,4,5,6,6,6,1,2,2,1,1,101,94,94,90,11,13,5,14,9,7,18,16,12,14,18,6,8,41,28,7
81791975,Мужчина,46,Город с численностью жителей миллион и более человек,Неоконченное высшее,20 + лет,1-3 года,Транспорт;,До 500 человек,водитель,30,30 000 — 60 000,Нет,7,6,6,6,3,6,7,6,7,7,7,6,7,6,6,6,2,5,7,5,6,5,6,6,6,3,6,5,6,5,6,6,2,3,6,5,6,6,2,3,4,6,6,6,7,7,6,7,6,6,4,6,6,1,6,7,4,5,4,5,4,4,5,4,7,1,3,4,6,6,7,6,5,4,6,3,3,4,4,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,3,3,2,3,4,3,1,2,4,4,3,4,3,4,3,3,3,3,3,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,4,3,3,4,5,6,4,5,5,6,5,5,4,5,4,6,6,103,96,90,109,20,15,10,15,11,10,15,13,9,15,21,5,5,29,30,25
81791620,Женщина,40,Санкт-Петербург,Высшее,5-10 лет,1-3 года,Обслуживание;,До 50 человек,диспетчер,60,30 000 — 60 000,Да,5,5,5,5,4,6,6,6,6,6,5,4,4,4,4,5,5,4,5,5,6,4,4,4,4,4,4,5,4,4,3,4,4,3,3,4,4,5,4,4,4,5,5,4,4,2,4,3,5,5,4,6,4,5,5,4,4,4,4,5,4,2,4,4,4,2,4,4,4,4,6,4,5,4,4,2,3,3,2,3,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,1,2,2,2,2,4,4,3,3,3,4,3,4,4,4,2,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,4,5,5,6,5,3,4,4,5,6,5,4,4,5,5,4,88,78,76,83,15,12,8,11,8,8,8,14,10,12,14,13,15,31,27,22
81791492,Мужчина,54,Город с численностью от 100 тысяч до 500 тысяч,Высшее,20 + лет,20 + лет,Производство;,1000+ человек,инженер,80,60 000 — 100 000,Да,7,1,1,1,3,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,7,1,1,1,1,1,1,1,5,1,4,1,1,1,4,7,1,1,1,7,1,1,1,1,1,1,1,7,5,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,3,4,3,3,2,3,2,1,2,2,3,2,2,1,2,4,2,2,3,2,1,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,2,3,4,1,1,1,1,1,1,5,5,1,5,5,4,5,5,5,5,6,7,2,6,4,4,4,2,6,4,4,4,4,3,3,3,5,2,32,31,41,38,18,10,5,13,7,5,4,6,4,8,5,21,24,33,24,16
81790782,Женщина,32,Санкт-Петербург,Высшее,5-10 лет,3-5 лет,Производство;,1000+ человек,руковолитель цеха,90,60 000 — 100 000,Затрудняюсь ответить,7,6,5,6,4,5,7,4,7,6,5,3,5,5,6,6,5,7,7,6,4,6,6,7,5,1,7,6,5,6,5,2,6,6,2,6,6,6,4,4,6,6,5,6,3,7,7,7,7,7,5,7,6,7,4,5,4,4,6,6,2,1,5,3,4,1,2,1,2,2,7,6,4,6,6,2,3,2,2,2,2,4,3,2,2,4,3,1,4,2,4,3,3,2,2,1,1,2,1,2,2,1,5,4,4,4,3,4,3,4,3,5,5,5,4,3,5,5,5,3,4,1,1,1,1,1,2,1,1,3,2,2,6,6,6,5,3,3,5,2,6,6,4,5,4,5,5,5,3,92,92,83,112,13,15,8,14,6,6,17,14,13,12,22,5,9,31,28,22
